0|000739|20190930|0.370000|20191018|20190327|||20200108|0.23|20181206|20200107|1
0|000750|20190930|0.140000|20191029|20190225||20200106|||20200203|20200122|1
0|000751|20190930|0.095800|20191024|20190226|||||20200203|20200117|1
0|000752|20190930|-0.206200|20191031|20200106|20191220||20190305|-118.87|20200204|20200121|6
0|000753|20190930|0.057000|20191022|20190418|20200113||20190304|459.58|20200203||
0|000755|20190930|0.237400|20191025|20190102||20180607|||20200203|20200122|1
0|000756|20190930|0.380000|20191029|20200203|20200203||20191120|414.32|20180214||
0|000757|20190930|0.170000|20191031|20190411||20181227|||20200203|20200123|1
0|000758|20190930|-0.056700|20191030|20200117|20200117|20190930|||20200203|20200122|6
0|000759|20190930|0.055000|20191030|20190821|20191113||||20191113|20200123|2
0|000760|20190930|-0.060000|20191030|20200108|20191223|20180727|||20200204|20200203|6
0|000761|20190930|0.130000|20191029|20160108|||20190809|1639.05|20200203|20200123|4
0|000762|20190930|-0.040700|20191030|20180710|||||20200203|20200121|8
0|000766|20190930|0.163800|20191030|20190815|20200203|20190716|20190618|-536.40|20190506|20200122|6
0|000767|20190930|0.018700|20191025|20150729|||20190620|2758.01|20200203|20200116|2
0|000768|20190930|0.123900|20191029|20191106|20191106||20190401|0.10|20200203||
0|000776|20190930|0.740000|20191030|20190225|||20200102|0.13|20200203|20200121|1
0|000777|20190930|0.236000|20191030|20190107|||||20200203||
0|000778|20190930|0.327400|20191029|20170504|||||20200203||
0|000779|20190930|0.636000|20191016|20180827||20181203|||20200203|20200121|3
0|000780|20190930|-0.169900|20191030|20190411|||||20200203|20200121|6
0|000782|20190930|-0.070000|20191030|20200121|20200203||20190620|-1.00||20200123|4
0|000783|20190930|0.260000|20191026|20190225|||20190424|3000.06|20200203|20200123|1
0|000785|20190930|0.540000|20191030|20191219|20191219|20191017|||20200203|20200123|1
0|000786|20190930|-0.006000|20191026|20171023|||20191211|-70.07|20170412|20191026|2
0|000788|20190930|0.072800|20191025|20200203|20200203||||20190325||
0|000789|20190930|1.139900|20191024|20190611|||||20200203|20200121|3
0|000790|20190930|0.086000|20191024|20200203|20200203|20180521|||20190506|20200110|1
0|000791|20190930|0.359100|20191030|20190509|||||20200203|20200108|4
0|000792|20190930|-0.180800|20191031|20191231|20191023|20200117|20200122|0.06|20200203|20200111|6
0|000793|20190930|0.026400|20191029|20191028|||||20200203|20200122|8
0|000795|20190930|0.087000|20191029|20190611|||20190722|-1009.60|20200203||
0|000796|20190930|0.269200|20191031|20191119|20191119||20191224|-360.00|20200203||
0|000797|20190930|0.121700|20191030|20200107|||||20200203||
0|000798|20190930|0.038900|20191024|20170720|||||20200203|20200203|2
0|000799|20190930|0.566300|20191018|20190918|20191223||||20200203||
0|000800|20190930|-0.163800|20191031|20190417|20191220|20190328|||20200203|20200123|2
0|000801|20190930|-0.005800|20191031|20190305|||||20200203|20200122|2
0|000802|20190930|0.163300|20191029|20191210|20191210||20191206|-73.10|20200203|20200131|6
0|000803|20190930|-0.490000|20191031|20191220|20191220|20200113|||20200203|20200121|6
0|000806|20190930|-0.098500|20191031|20191224||20180205|20191203|0.80|20200204|20200123|6
0|000807|20190930|0.110000|20191031|20190401|||20200114|-0.10|20200203|20200203|8
0|000809|20190930|-0.062000|20191029|20170922|||||20200203|20200116|6
0|000810|20190930|0.477300|20191025|20200107|20200107||20200115|-0.50|20200203|20200131|1
0|000811|20190930|0.450000|20191030|20190510|20191111||20191107|-2.49|20200203|20200117|1
0|000812|20190930|0.033200|20191022|20190702|||||20200203||
0|000813|20190930|0.152500|20191026|20190716|20191118||20200120|-584.80|20200203|20200203|2
0|000815|20190930|0.030000|20191030|20200109|20200109||20200110|-478.82|20200203||
0|000816|20190930|-0.079900|20191029|20191224|||||20200203|20200123|6
0|000818|20190930|0.350000|20191022|20200122|20200122|20190708|||20200203|20200116|13
0|000819|20190930|0.169000|20191018|20180731|||||20181011||
0|000820|20190930|-0.230000|20191029|20200109|||20190628|-3.50|20200203|20200121|6
0|000821|20190930|0.270000|20191031|20200107|20200107||20200107|-5.00|20200203|20200123|6
0|000822|20190930|0.270000|20191025|20170830|||||20200203|20200116|2
0|000823|20190930|0.382000|20191030|20191217|20191219||||20200203||
0|000825|20190930|0.324000|20191019|20180214||20180416|||20200203|20200123|2
0|000826|20190930|0.266000|20191026|20190621||20180416|20191214|-44.00|20200203||
0|000828|20190930|0.801700|20191029|20161124|||20190315|0.04|20200203||
0|000829|20190930|0.029500|20191030|20191009|20191009||20191115|-1036.28|20200203|20200107|8
0|000830|20190930|0.582000|20191029|20190408|||||20200203|20200122|4
